Region,Country,State,City,Month,Day,Year,AvgTemperature
Africa,Egypt,,Cairo,12,21,2008,63.5
Africa,Egypt,,Cairo,12,22,2008,62.4
Africa,Egypt,,Cairo,12,23,2008,58.6
Africa,Egypt,,Cairo,12,24,2008,59.0
Africa,Egypt,,Cairo,12,25,2008,57.9
Africa,Egypt,,Cairo,12,26,2008,57.4
Africa,Egypt,,Cairo,12,27,2008,58.3
Africa,Egypt,,Cairo,12,28,2008,58.4
Africa,Egypt,,Cairo,12,29,2008,59.6
Africa,Egypt,,Cairo,12,30,2008,59.4
Africa,Egypt,,Cairo,12,31,2008,57.1
Africa,Egypt,,Cairo,1,1,2009,54.7
Africa,Egypt,,Cairo,1,2,2009,56.2
Africa,Egypt,,Cairo,1,3,2009,57.3
Africa,Egypt,,Cairo,1,4,2009,56.2
Africa,Egypt,,Cairo,1,5,2009,57.9
Africa,Egypt,,Cairo,1,6,2009,60.6
Africa,Egypt,,Cairo,1,7,2009,62.2
Africa,Egypt,,Cairo,1,8,2009,59.6
Africa,Egypt,,Cairo,1,9,2009,58.5
Africa,Egypt,,Cairo,1,10,2009,60.2
Africa,Egypt,,Cairo,1,11,2009,61.0
Africa,Egypt,,Cairo,1,12,2009,60.4
Africa,Egypt,,Cairo,1,13,2009,56.6
Africa,Egypt,,Cairo,1,14,2009,59.4
Africa,Egypt,,Cairo,1,15,2009,64.4
Africa,Egypt,,Cairo,1,16,2009,66.6
Africa,Egypt,,Cairo,1,17,2009,63.9
Africa,Egypt,,Cairo,1,18,2009,60.7
Africa,Egypt,,Cairo,1,19,2009,60.4
Africa,Egypt,,Cairo,1,20,2009,61.8
Africa,Egypt,,Cairo,1,21,2009,63.6
Africa,Egypt,,Cairo,1,22,2009,66.7
Africa,Egypt,,Cairo,1,23,2009,65.6
Africa,Egypt,,Cairo,1,24,2009,59.8
Africa,Egypt,,Cairo,1,25,2009,63.5
Africa,Egypt,,Cairo,1,26,2009,66.2
Africa,Egypt,,Cairo,1,27,2009,64.5
Africa,Egypt,,Cairo,1,28,2009,67.3
Africa,Egypt,,Cairo,1,29,2009,61.4
Africa,Egypt,,Cairo,1,30,2009,59.9
Africa,Egypt,,Cairo,1,31,2009,59.8
Africa,Egypt,,Cairo,2,1,2009,60.7
Africa,Egypt,,Cairo,2,2,2009,62.0
Africa,Egypt,,Cairo,2,3,2009,63.2
Africa,Egypt,,Cairo,2,4,2009,67.8
Africa,Egypt,,Cairo,2,5,2009,68.6
Africa,Egypt,,Cairo,2,6,2009,63.2
Africa,Egypt,,Cairo,2,7,2009,62.5
Africa,Egypt,,Cairo,2,8,2009,71.1
Africa,Egypt,,Cairo,2,9,2009,71.3
Africa,Egypt,,Cairo,2,10,2009,60.4
Africa,Egypt,,Cairo,2,11,2009,61.1
Africa,Egypt,,Cairo,2,12,2009,63.9
Africa,Egypt,,Cairo,2,13,2009,66.1
Africa,Egypt,,Cairo,2,14,2009,68.4
Africa,Egypt,,Cairo,2,15,2009,61.1
Africa,Egypt,,Cairo,2,16,2009,59.8
Africa,Egypt,,Cairo,2,17,2009,57.5
Africa,Egypt,,Cairo,2,18,2009,61.3
Africa,Egypt,,Cairo,2,19,2009,69.3
Africa,Egypt,,Cairo,2,20,2009,62.3
Africa,Egypt,,Cairo,2,21,2009,58.3
Africa,Egypt,,Cairo,2,22,2009,57.9
Africa,Egypt,,Cairo,2,23,2009,59.6
Africa,Egypt,,Cairo,2,24,2009,59.8
Africa,Egypt,,Cairo,2,25,2009,62.8
Africa,Egypt,,Cairo,2,26,2009,65.2
Africa,Egypt,,Cairo,2,27,2009,55.9
Africa,Egypt,,Cairo,2,28,2009,57.4
Africa,Egypt,,Cairo,3,1,2009,56.4
Africa,Egypt,,Cairo,3,2,2009,59.7
Africa,Egypt,,Cairo,3,3,2009,62.4
Africa,Egypt,,Cairo,3,4,2009,68.7
Africa,Egypt,,Cairo,3,5,2009,75.1
Africa,Egypt,,Cairo,3,6,2009,80.5
Africa,Egypt,,Cairo,3,7,2009,84.0
Africa,Egypt,,Cairo,3,8,2009,66.8
Africa,Egypt,,Cairo,3,9,2009,63.3
Africa,Egypt,,Cairo,3,10,2009,63.9
Africa,Egypt,,Cairo,3,11,2009,65.2
Africa,Egypt,,Cairo,3,12,2009,63.2
Africa,Egypt,,Cairo,3,13,2009,65.2
Africa,Egypt,,Cairo,3,14,2009,62.5
Africa,Egypt,,Cairo,3,15,2009,61.7
Africa,Egypt,,Cairo,3,16,2009,60.3
Africa,Egypt,,Cairo,3,17,2009,60.4
Africa,Egypt,,Cairo,3,18,2009,60.7
Africa,Egypt,,Cairo,3,19,2009,64.0
Africa,Egypt,,Cairo,3,20,2009,63.7
Africa,Egypt,,Cairo,3,21,2009,61.4
Africa,Egypt,,Cairo,3,22,2009,66.6
Africa,Egypt,,Cairo,3,23,2009,66.3
Africa,Egypt,,Cairo,3,24,2009,60.8
Africa,Egypt,,Cairo,3,25,2009,63.3
Africa,Egypt,,Cairo,3,26,2009,66.5
Africa,Egypt,,Cairo,3,27,2009,64.5
Africa,Egypt,,Cairo,3,28,2009,61.4
Africa,Egypt,,Cairo,3,29,2009,61.9
Africa,Egypt,,Cairo,3,30,2009,63.4
Africa,Egypt,,Cairo,3,31,2009,66.9
Africa,Egypt,,Cairo,4,1,2009,68.1
Africa,Egypt,,Cairo,4,2,2009,67.1
Africa,Egypt,,Cairo,4,3,2009,69.4
Africa,Egypt,,Cairo,4,4,2009,74.3
Africa,Egypt,,Cairo,4,5,2009,82.5
Africa,Egypt,,Cairo,4,6,2009,73.5
Africa,Egypt,,Cairo,4,7,2009,70.2
Africa,Egypt,,Cairo,4,8,2009,66.1
Africa,Egypt,,Cairo,4,9,2009,-99.0
Africa,Egypt,,Cairo,4,10,2009,67.8
Africa,Egypt,,Cairo,4,11,2009,72.4
Africa,Egypt,,Cairo,4,12,2009,79.4
Africa,Egypt,,Cairo,4,13,2009,79.8
Africa,Egypt,,Cairo,4,14,2009,78.4
Africa,Egypt,,Cairo,4,15,2009,70.9
Africa,Egypt,,Cairo,4,16,2009,67.5
Africa,Egypt,,Cairo,4,17,2009,68.7
Africa,Egypt,,Cairo,4,18,2009,69.8
Africa,Egypt,,Cairo,4,19,2009,69.6
Africa,Egypt,,Cairo,4,20,2009,73.3
Africa,Egypt,,Cairo,4,21,2009,75.0
Africa,Egypt,,Cairo,4,22,2009,81.9
Africa,Egypt,,Cairo,4,23,2009,69.9
Africa,Egypt,,Cairo,4,24,2009,67.6
Africa,Egypt,,Cairo,4,25,2009,73.2
Africa,Egypt,,Cairo,4,26,2009,68.7
Africa,Egypt,,Cairo,4,27,2009,68.6
Africa,Egypt,,Cairo,4,28,2009,72.0
Africa,Egypt,,Cairo,4,29,2009,76.3
Africa,Egypt,,Cairo,4,30,2009,69.8
Africa,Egypt,,Cairo,5,1,2009,71.9
Africa,Egypt,,Cairo,5,2,2009,75.4
Africa,Egypt,,Cairo,5,3,2009,85.1
Africa,Egypt,,Cairo,5,4,2009,81.1
Africa,Egypt,,Cairo,5,5,2009,71.4
Africa,Egypt,,Cairo,5,6,2009,70.3
Africa,Egypt,,Cairo,5,7,2009,70.7
Africa,Egypt,,Cairo,5,8,2009,71.7
Africa,Egypt,,Cairo,5,9,2009,71.3
Africa,Egypt,,Cairo,5,10,2009,71.9
Africa,Egypt,,Cairo,5,11,2009,72.6
Africa,Egypt,,Cairo,5,12,2009,73.8
Africa,Egypt,,Cairo,5,13,2009,74.5
Africa,Egypt,,Cairo,5,14,2009,74.6
Africa,Egypt,,Cairo,5,15,2009,76.4
Africa,Egypt,,Cairo,5,16,2009,80.4
Africa,Egypt,,Cairo,5,17,2009,86.6
Africa,Egypt,,Cairo,5,18,2009,88.0
Africa,Egypt,,Cairo,5,19,2009,82.5
Africa,Egypt,,Cairo,5,20,2009,81.7
Africa,Egypt,,Cairo,5,21,2009,79.8
Africa,Egypt,,Cairo,5,22,2009,81.7
Africa,Egypt,,Cairo,5,23,2009,78.3
Africa,Egypt,,Cairo,5,24,2009,76.2
Africa,Egypt,,Cairo,5,25,2009,79.2
Africa,Egypt,,Cairo,5,26,2009,79.1
Africa,Egypt,,Cairo,5,27,2009,78.9
Africa,Egypt,,Cairo,5,28,2009,79.0
Africa,Egypt,,Cairo,5,29,2009,80.0
Africa,Egypt,,Cairo,5,30,2009,78.1
Africa,Egypt,,Cairo,5,31,2009,78.5
Africa,Egypt,,Cairo,6,1,2009,81.5
Africa,Egypt,,Cairo,6,2,2009,84.0
Africa,Egypt,,Cairo,6,3,2009,87.1
Africa,Egypt,,Cairo,6,4,2009,86.0
Africa,Egypt,,Cairo,6,5,2009,88.5
Africa,Egypt,,Cairo,6,6,2009,85.8
Africa,Egypt,,Cairo,6,7,2009,81.5
Africa,Egypt,,Cairo,6,8,2009,83.5
Africa,Egypt,,Cairo,6,9,2009,85.0
Africa,Egypt,,Cairo,6,10,2009,86.6
Africa,Egypt,,Cairo,6,11,2009,84.7
Africa,Egypt,,Cairo,6,12,2009,85.7
Africa,Egypt,,Cairo,6,13,2009,86.6
Africa,Egypt,,Cairo,6,14,2009,87.7
Africa,Egypt,,Cairo,6,15,2009,84.0
Africa,Egypt,,Cairo,6,16,2009,82.7
Africa,Egypt,,Cairo,6,17,2009,83.6
Africa,Egypt,,Cairo,6,18,2009,84.5
Africa,Egypt,,Cairo,6,19,2009,88.0
Africa,Egypt,,Cairo,6,20,2009,85.7
Africa,Egypt,,Cairo,6,21,2009,87.1
Africa,Egypt,,Cairo,6,22,2009,91.8
Africa,Egypt,,Cairo,6,23,2009,89.4
Africa,Egypt,,Cairo,6,24,2009,90.8
Africa,Egypt,,Cairo,6,25,2009,88.5
Africa,Egypt,,Cairo,6,26,2009,87.7
Africa,Egypt,,Cairo,6,27,2009,82.2
Africa,Egypt,,Cairo,6,28,2009,84.1
Africa,Egypt,,Cairo,6,29,2009,88.9
Africa,Egypt,,Cairo,6,30,2009,92.5
Africa,Egypt,,Cairo,7,1,2009,90.5
Africa,Egypt,,Cairo,7,2,2009,87.4
Africa,Egypt,,Cairo,7,3,2009,84.8
Africa,Egypt,,Cairo,7,4,2009,83.6
Africa,Egypt,,Cairo,7,5,2009,83.6
Africa,Egypt,,Cairo,7,6,2009,85.1
Africa,Egypt,,Cairo,7,7,2009,85.6
Africa,Egypt,,Cairo,7,8,2009,84.7
Africa,Egypt,,Cairo,7,9,2009,85.2
Africa,Egypt,,Cairo,7,10,2009,87.1
Africa,Egypt,,Cairo,7,11,2009,89.2
Africa,Egypt,,Cairo,7,12,2009,92.8
Africa,Egypt,,Cairo,7,13,2009,86.8
Africa,Egypt,,Cairo,7,14,2009,83.3
Africa,Egypt,,Cairo,7,15,2009,84.5
Africa,Egypt,,Cairo,7,16,2009,84.1
Africa,Egypt,,Cairo,7,17,2009,86.5
Africa,Egypt,,Cairo,7,18,2009,86.6
Africa,Egypt,,Cairo,7,19,2009,86.7
Africa,Egypt,,Cairo,7,20,2009,87.5
Africa,Egypt,,Cairo,7,21,2009,86.3
Africa,Egypt,,Cairo,7,22,2009,87.6
Africa,Egypt,,Cairo,7,23,2009,87.0
Africa,Egypt,,Cairo,7,24,2009,86.4
Africa,Egypt,,Cairo,7,25,2009,86.8
Africa,Egypt,,Cairo,7,26,2009,88.1
Africa,Egypt,,Cairo,7,27,2009,91.4
Africa,Egypt,,Cairo,7,28,2009,89.2
Africa,Egypt,,Cairo,7,29,2009,86.6
Africa,Egypt,,Cairo,7,30,2009,84.9
Africa,Egypt,,Cairo,7,31,2009,84.7
Africa,Egypt,,Cairo,8,1,2009,85.4
Africa,Egypt,,Cairo,8,2,2009,85.6
Africa,Egypt,,Cairo,8,3,2009,85.6
Africa,Egypt,,Cairo,8,4,2009,87.8
Africa,Egypt,,Cairo,8,5,2009,87.6
Africa,Egypt,,Cairo,8,6,2009,88.4
Africa,Egypt,,Cairo,8,7,2009,86.1
Africa,Egypt,,Cairo,8,8,2009,86.0
Africa,Egypt,,Cairo,8,9,2009,84.3
Africa,Egypt,,Cairo,8,10,2009,84.7
Africa,Egypt,,Cairo,8,11,2009,85.2
Africa,Egypt,,Cairo,8,12,2009,84.2
Africa,Egypt,,Cairo,8,13,2009,82.6
Africa,Egypt,,Cairo,8,14,2009,82.1
Africa,Egypt,,Cairo,8,15,2009,83.2
Africa,Egypt,,Cairo,8,16,2009,82.7
Africa,Egypt,,Cairo,8,17,2009,82.5
Africa,Egypt,,Cairo,8,18,2009,82.8
Africa,Egypt,,Cairo,8,19,2009,84.0
Africa,Egypt,,Cairo,8,20,2009,84.1
Africa,Egypt,,Cairo,8,21,2009,84.8
Africa,Egypt,,Cairo,8,22,2009,85.2
Africa,Egypt,,Cairo,8,23,2009,84.0
Africa,Egypt,,Cairo,8,24,2009,85.7
Africa,Egypt,,Cairo,8,25,2009,85.5
Africa,Egypt,,Cairo,8,26,2009,82.3
Africa,Egypt,,Cairo,8,27,2009,81.4
Africa,Egypt,,Cairo,8,28,2009,82.6
Africa,Egypt,,Cairo,8,29,2009,83.1
Africa,Egypt,,Cairo,8,30,2009,84.1
Africa,Egypt,,Cairo,8,31,2009,81.8
Africa,Egypt,,Cairo,9,1,2009,82.4
Africa,Egypt,,Cairo,9,2,2009,82.3
Africa,Egypt,,Cairo,9,3,2009,81.8
Africa,Egypt,,Cairo,9,4,2009,81.4
Africa,Egypt,,Cairo,9,5,2009,81.6
Africa,Egypt,,Cairo,9,6,2009,82.8
Africa,Egypt,,Cairo,9,7,2009,84.4
Africa,Egypt,,Cairo,9,8,2009,84.2
Africa,Egypt,,Cairo,9,9,2009,84.4
Africa,Egypt,,Cairo,9,10,2009,81.3
Africa,Egypt,,Cairo,9,11,2009,84.4
Africa,Egypt,,Cairo,9,12,2009,87.5
Africa,Egypt,,Cairo,9,13,2009,81.9
Africa,Egypt,,Cairo,9,14,2009,81.3
Africa,Egypt,,Cairo,9,15,2009,82.8
Africa,Egypt,,Cairo,9,16,2009,82.3
Africa,Egypt,,Cairo,9,17,2009,81.3
Africa,Egypt,,Cairo,9,18,2009,85.6
Africa,Egypt,,Cairo,9,19,2009,82.2
Africa,Egypt,,Cairo,9,20,2009,81.9
Africa,Egypt,,Cairo,9,21,2009,82.1
Africa,Egypt,,Cairo,9,22,2009,80.1
Africa,Egypt,,Cairo,9,23,2009,79.2
Africa,Egypt,,Cairo,9,24,2009,78.0
Africa,Egypt,,Cairo,9,25,2009,79.9
Africa,Egypt,,Cairo,9,26,2009,80.5
Africa,Egypt,,Cairo,9,27,2009,81.7
Africa,Egypt,,Cairo,9,28,2009,81.3
Africa,Egypt,,Cairo,9,29,2009,80.5
Africa,Egypt,,Cairo,9,30,2009,78.3
Africa,Egypt,,Cairo,10,1,2009,78.5
Africa,Egypt,,Cairo,10,2,2009,79.0
Africa,Egypt,,Cairo,10,3,2009,80.4
Africa,Egypt,,Cairo,10,4,2009,80.3
Africa,Egypt,,Cairo,10,5,2009,80.4
Africa,Egypt,,Cairo,10,6,2009,78.2
Africa,Egypt,,Cairo,10,7,2009,76.1
Africa,Egypt,,Cairo,10,8,2009,77.0
Africa,Egypt,,Cairo,10,9,2009,79.2
Africa,Egypt,,Cairo,10,10,2009,78.6
Africa,Egypt,,Cairo,10,11,2009,78.8
Africa,Egypt,,Cairo,10,12,2009,78.7
Africa,Egypt,,Cairo,10,13,2009,78.1
Africa,Egypt,,Cairo,10,14,2009,76.8
Africa,Egypt,,Cairo,10,15,2009,80.5
Africa,Egypt,,Cairo,10,16,2009,83.5
Africa,Egypt,,Cairo,10,17,2009,86.3
Africa,Egypt,,Cairo,10,18,2009,88.2
Africa,Egypt,,Cairo,10,19,2009,86.5
Africa,Egypt,,Cairo,10,20,2009,82.7
Africa,Egypt,,Cairo,10,21,2009,78.0
Africa,Egypt,,Cairo,10,22,2009,75.2
Africa,Egypt,,Cairo,10,23,2009,73.1
Africa,Egypt,,Cairo,10,24,2009,74.2
Africa,Egypt,,Cairo,10,25,2009,77.6
Africa,Egypt,,Cairo,10,26,2009,77.7
Africa,Egypt,,Cairo,10,27,2009,78.7
Africa,Egypt,,Cairo,10,28,2009,77.6
Africa,Egypt,,Cairo,10,29,2009,75.9
Africa,Egypt,,Cairo,10,30,2009,72.8
Africa,Egypt,,Cairo,10,31,2009,73.1
Africa,Egypt,,Cairo,11,1,2009,72.5
Africa,Egypt,,Cairo,11,2,2009,67.4
Africa,Egypt,,Cairo,11,3,2009,67.7
Africa,Egypt,,Cairo,11,4,2009,69.2
Africa,Egypt,,Cairo,11,5,2009,70.9
Africa,Egypt,,Cairo,11,6,2009,71.2
Africa,Egypt,,Cairo,11,7,2009,72.0
Africa,Egypt,,Cairo,11,8,2009,77.1
Africa,Egypt,,Cairo,11,9,2009,72.5
Africa,Egypt,,Cairo,11,10,2009,71.5
Africa,Egypt,,Cairo,11,11,2009,72.1
Africa,Egypt,,Cairo,11,12,2009,70.1
Africa,Egypt,,Cairo,11,13,2009,68.6
Africa,Egypt,,Cairo,11,14,2009,66.5
Africa,Egypt,,Cairo,11,15,2009,66.0
Africa,Egypt,,Cairo,11,16,2009,66.8
Africa,Egypt,,Cairo,11,17,2009,67.2
Africa,Egypt,,Cairo,11,18,2009,66.2
Africa,Egypt,,Cairo,11,19,2009,65.6
Africa,Egypt,,Cairo,11,20,2009,65.3
Africa,Egypt,,Cairo,11,21,2009,66.1
Africa,Egypt,,Cairo,11,22,2009,66.3
Africa,Egypt,,Cairo,11,23,2009,66.2
Africa,Egypt,,Cairo,11,24,2009,66.5
Africa,Egypt,,Cairo,11,25,2009,66.1
Africa,Egypt,,Cairo,11,26,2009,65.3
Africa,Egypt,,Cairo,11,27,2009,64.9
Africa,Egypt,,Cairo,11,28,2009,64.5
Africa,Egypt,,Cairo,11,29,2009,63.3
Africa,Egypt,,Cairo,11,30,2009,65.0
Africa,Egypt,,Cairo,12,1,2009,65.3
Africa,Egypt,,Cairo,12,2,2009,65.7
Africa,Egypt,,Cairo,12,3,2009,65.4
Africa,Egypt,,Cairo,12,4,2009,64.6
Africa,Egypt,,Cairo,12,5,2009,64.2
Africa,Egypt,,Cairo,12,6,2009,63.8
Africa,Egypt,,Cairo,12,7,2009,62.9
Africa,Egypt,,Cairo,12,8,2009,63.8
Africa,Egypt,,Cairo,12,9,2009,64.5
Africa,Egypt,,Cairo,12,10,2009,64.9
Africa,Egypt,,Cairo,12,11,2009,63.5
Africa,Egypt,,Cairo,12,12,2009,62.6
Africa,Egypt,,Cairo,12,13,2009,62.1
Africa,Egypt,,Cairo,12,14,2009,62.2
Africa,Egypt,,Cairo,12,15,2009,62.8
Africa,Egypt,,Cairo,12,16,2009,69.0
Africa,Egypt,,Cairo,12,17,2009,63.5
Africa,Egypt,,Cairo,12,18,2009,63.4
Africa,Egypt,,Cairo,12,19,2009,64.3
Africa,Egypt,,Cairo,12,20,2009,67.3
Africa,Egypt,,Cairo,12,21,2009,70.0
Africa,Egypt,,Cairo,12,22,2009,62.8
Africa,Egypt,,Cairo,12,23,2009,61.8
Africa,Egypt,,Cairo,12,24,2009,62.5
Africa,Egypt,,Cairo,12,25,2009,63.6
Africa,Egypt,,Cairo,12,26,2009,62.7
Africa,Egypt,,Cairo,12,27,2009,63.4
Africa,Egypt,,Cairo,12,28,2009,67.7
Africa,Egypt,,Cairo,12,29,2009,65.1
Africa,Egypt,,Cairo,12,30,2009,64.1
Africa,Egypt,,Cairo,12,31,2009,64.8
Africa,Egypt,,Cairo,1,1,2010,66.8
Africa,Egypt,,Cairo,1,2,2010,68.8
Africa,Egypt,,Cairo,1,3,2010,65.3
Africa,Egypt,,Cairo,1,4,2010,62.2
Africa,Egypt,,Cairo,1,5,2010,62.6
Africa,Egypt,,Cairo,1,6,2010,61.7
Africa,Egypt,,Cairo,1,7,2010,61.4
Africa,Egypt,,Cairo,1,8,2010,64.0
Africa,Egypt,,Cairo,1,9,2010,65.4
Africa,Egypt,,Cairo,1,10,2010,64.8
Africa,Egypt,,Cairo,1,11,2010,64.3
Africa,Egypt,,Cairo,1,12,2010,61.3
Africa,Egypt,,Cairo,1,13,2010,62.1
Africa,Egypt,,Cairo,1,14,2010,62.7
Africa,Egypt,,Cairo,1,15,2010,64.2
Africa,Egypt,,Cairo,1,16,2010,64.2
Africa,Egypt,,Cairo,1,17,2010,65.3
Africa,Egypt,,Cairo,1,18,2010,62.6
Africa,Egypt,,Cairo,1,19,2010,60.3
Africa,Egypt,,Cairo,1,20,2010,59.8
Africa,Egypt,,Cairo,1,21,2010,58.9
Africa,Egypt,,Cairo,1,22,2010,62.1
Africa,Egypt,,Cairo,1,23,2010,62.7
Africa,Egypt,,Cairo,1,24,2010,59.6
Africa,Egypt,,Cairo,1,25,2010,57.0
Africa,Egypt,,Cairo,1,26,2010,56.4
Africa,Egypt,,Cairo,1,27,2010,57.0
Africa,Egypt,,Cairo,1,28,2010,63.1
Africa,Egypt,,Cairo,1,29,2010,68.1
Africa,Egypt,,Cairo,1,30,2010,70.4
Africa,Egypt,,Cairo,1,31,2010,63.2
Africa,Egypt,,Cairo,2,1,2010,63.1
Africa,Egypt,,Cairo,2,2,2010,62.5
Africa,Egypt,,Cairo,2,3,2010,58.5
Africa,Egypt,,Cairo,2,4,2010,54.6
Africa,Egypt,,Cairo,2,5,2010,54.6
Africa,Egypt,,Cairo,2,6,2010,53.6
Africa,Egypt,,Cairo,2,7,2010,55.7
Africa,Egypt,,Cairo,2,8,2010,64.2
Africa,Egypt,,Cairo,2,9,2010,64.4
Africa,Egypt,,Cairo,2,10,2010,67.2
Africa,Egypt,,Cairo,2,11,2010,72.7
Africa,Egypt,,Cairo,2,12,2010,69.6
Africa,Egypt,,Cairo,2,13,2010,74.8
Africa,Egypt,,Cairo,2,14,2010,77.7
Africa,Egypt,,Cairo,2,15,2010,80.2
Africa,Egypt,,Cairo,2,16,2010,69.7
Africa,Egypt,,Cairo,2,17,2010,77.7
Africa,Egypt,,Cairo,2,18,2010,75.1
Africa,Egypt,,Cairo,2,19,2010,74.8
Africa,Egypt,,Cairo,2,20,2010,77.1
Africa,Egypt,,Cairo,2,21,2010,73.4
Africa,Egypt,,Cairo,2,22,2010,63.5
Africa,Egypt,,Cairo,2,23,2010,62.7
Africa,Egypt,,Cairo,2,24,2010,64.7
Africa,Egypt,,Cairo,2,25,2010,61.3
Africa,Egypt,,Cairo,2,26,2010,60.8
Africa,Egypt,,Cairo,2,27,2010,63.7
Africa,Egypt,,Cairo,2,28,2010,64.4
Africa,Egypt,,Cairo,3,1,2010,64.0
Africa,Egypt,,Cairo,3,2,2010,69.2
Africa,Egypt,,Cairo,3,3,2010,65.8
Africa,Egypt,,Cairo,3,4,2010,65.6
Africa,Egypt,,Cairo,3,5,2010,74.9
Africa,Egypt,,Cairo,3,6,2010,68.8
Africa,Egypt,,Cairo,3,7,2010,71.9
Africa,Egypt,,Cairo,3,8,2010,81.7
Africa,Egypt,,Cairo,3,9,2010,78.9
Africa,Egypt,,Cairo,3,10,2010,75.2
Africa,Egypt,,Cairo,3,11,2010,86.1
Africa,Egypt,,Cairo,3,12,2010,74.5
Africa,Egypt,,Cairo,3,13,2010,73.5
Africa,Egypt,,Cairo,3,14,2010,81.1
Africa,Egypt,,Cairo,3,15,2010,70.1
Africa,Egypt,,Cairo,3,16,2010,64.4
Africa,Egypt,,Cairo,3,17,2010,61.1
Africa,Egypt,,Cairo,3,18,2010,60.0
Africa,Egypt,,Cairo,3,19,2010,59.9
Africa,Egypt,,Cairo,3,20,2010,61.3
Africa,Egypt,,Cairo,3,21,2010,61.9
Africa,Egypt,,Cairo,3,22,2010,64.8
Africa,Egypt,,Cairo,3,23,2010,65.4
Africa,Egypt,,Cairo,3,24,2010,65.5
Africa,Egypt,,Cairo,3,25,2010,67.1
Africa,Egypt,,Cairo,3,26,2010,65.5
Africa,Egypt,,Cairo,3,27,2010,66.3
Africa,Egypt,,Cairo,3,28,2010,70.3
Africa,Egypt,,Cairo,3,29,2010,67.5
Africa,Egypt,,Cairo,3,30,2010,66.0
Africa,Egypt,,Cairo,3,31,2010,67.0
Africa,Egypt,,Cairo,4,1,2010,73.8
Africa,Egypt,,Cairo,4,2,2010,81.4
Africa,Egypt,,Cairo,4,3,2010,80.5
Africa,Egypt,,Cairo,4,4,2010,71.1
Africa,Egypt,,Cairo,4,5,2010,68.3
Africa,Egypt,,Cairo,4,6,2010,69.9
Africa,Egypt,,Cairo,4,7,2010,66.9
Africa,Egypt,,Cairo,4,8,2010,65.5
Africa,Egypt,,Cairo,4,9,2010,68.6
Africa,Egypt,,Cairo,4,10,2010,80.5
Africa,Egypt,,Cairo,4,11,2010,78.4
Africa,Egypt,,Cairo,4,12,2010,66.5
Africa,Egypt,,Cairo,4,13,2010,66.7
Africa,Egypt,,Cairo,4,14,2010,69.8
Africa,Egypt,,Cairo,4,15,2010,71.6
Africa,Egypt,,Cairo,4,16,2010,72.9
Africa,Egypt,,Cairo,4,17,2010,75.0
Africa,Egypt,,Cairo,4,18,2010,82.0
Africa,Egypt,,Cairo,4,19,2010,86.4
Africa,Egypt,,Cairo,4,20,2010,82.4
Africa,Egypt,,Cairo,4,21,2010,71.6
Africa,Egypt,,Cairo,4,22,2010,69.2
Africa,Egypt,,Cairo,4,23,2010,69.9
Africa,Egypt,,Cairo,4,24,2010,72.1
Africa,Egypt,,Cairo,4,25,2010,74.0
Africa,Egypt,,Cairo,4,26,2010,77.6
Africa,Egypt,,Cairo,4,27,2010,79.6
Africa,Egypt,,Cairo,4,28,2010,71.6
Africa,Egypt,,Cairo,4,29,2010,70.9
Africa,Egypt,,Cairo,4,30,2010,72.5
Africa,Egypt,,Cairo,5,1,2010,70.8
Africa,Egypt,,Cairo,5,2,2010,72.0
Africa,Egypt,,Cairo,5,3,2010,74.2
Africa,Egypt,,Cairo,5,4,2010,75.4
Africa,Egypt,,Cairo,5,5,2010,76.7
Africa,Egypt,,Cairo,5,6,2010,79.1
Africa,Egypt,,Cairo,5,7,2010,85.0
Africa,Egypt,,Cairo,5,8,2010,85.7
Africa,Egypt,,Cairo,5,9,2010,96.0
Africa,Egypt,,Cairo,5,10,2010,79.1
Africa,Egypt,,Cairo,5,11,2010,75.2
Africa,Egypt,,Cairo,5,12,2010,77.2
Africa,Egypt,,Cairo,5,13,2010,80.6
Africa,Egypt,,Cairo,5,14,2010,87.5
Africa,Egypt,,Cairo,5,15,2010,86.7
Africa,Egypt,,Cairo,5,16,2010,91.7
Africa,Egypt,,Cairo,5,17,2010,79.1
Africa,Egypt,,Cairo,5,18,2010,73.4
Africa,Egypt,,Cairo,5,19,2010,73.5
Africa,Egypt,,Cairo,5,20,2010,73.1
Africa,Egypt,,Cairo,5,21,2010,76.2
Africa,Egypt,,Cairo,5,22,2010,77.6
Africa,Egypt,,Cairo,5,23,2010,73.6
Africa,Egypt,,Cairo,5,24,2010,75.2
Africa,Egypt,,Cairo,5,25,2010,76.8
Africa,Egypt,,Cairo,5,26,2010,83.1
Africa,Egypt,,Cairo,5,27,2010,81.9
Africa,Egypt,,Cairo,5,28,2010,78.5
Africa,Egypt,,Cairo,5,29,2010,80.8
Africa,Egypt,,Cairo,5,30,2010,82.6
Africa,Egypt,,Cairo,5,31,2010,84.9
Africa,Egypt,,Cairo,6,1,2010,91.2
Africa,Egypt,,Cairo,6,2,2010,85.1
Africa,Egypt,,Cairo,6,3,2010,82.4
Africa,Egypt,,Cairo,6,4,2010,79.7
Africa,Egypt,,Cairo,6,5,2010,79.7
Africa,Egypt,,Cairo,6,6,2010,88.7
Africa,Egypt,,Cairo,6,7,2010,82.3
Africa,Egypt,,Cairo,6,8,2010,77.9
Africa,Egypt,,Cairo,6,9,2010,80.1
Africa,Egypt,,Cairo,6,10,2010,84.4
